"STATION","NAME","DATE","MDTX","PRCP","TAVG","TMAX","TMIN"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-02",,"0.00","71","80","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-03",,"0.03","71","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-04",,"0.51","69","74","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-05",,"0.21","72","82","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-06",,"0.00","74","82","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-07",,"0.00","74","84","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-08",,"0.00","77","88","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-09",,"0.00","77","95","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-10",,"0.97","78","94","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-11",,"0.13","72","75","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-12",,"0.46","74","81","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-13",,"0.06","73","82","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-14",,"0.15","68","74","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-15",,"0.57","66","68","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-16",,"0.34","67","70","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-17",,"0.06","67","72","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-18",,"0.05","70","74","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-19",,"0.00","70","76","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-20",,"0.02","68","72","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-21",,"0.00","72","77","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-22",,"0.04","71","81","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-23",,"0.00","73","79","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-24",,"0.00","68","76","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-25",,"0.03","67","70","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-26",,"0.00","65","71","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-27",,"0.76","60","66","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-28",,"0.46","63","71","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-29",,"0.00","64","72","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-30",,"0.01","69","73","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-03-31",,"0.43","67","72","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-01",,"1.66","69","73","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-02",,"1.66","69","71","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-03",,"1.38","71","75","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-04",,"0.17","73","78","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-05",,"0.00","71","78","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-06",,"0.00","71","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-07",,"0.00","64","67","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-08",,"0.20","65","72","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-09",,"0.02","66","73","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-10",,"1.11","65","71","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-11",,"0.01","68","80","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-12",,"0.00","67","80","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-13",,"1.46","64","71","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-14",,"0.00","67","78","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-15",,"0.00","66","74","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-16",,"0.00","66","77","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-17",,"0.02","66","75","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-18",,"0.00","66","73","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-19",,"0.04","63","68","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-20",,"0.20","66","75","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-21",,"0.00","66","74","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-22",,"1.86","62","66","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-23",,"1.23","67","71","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-24",,"0.20","68","73","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-25",,"0.06","67","71","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-26",,"0.29","68","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-27",,"0.26","66","70","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-28",,"0.25","66","72","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-29",,"0.02","64","71","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-04-30",,"0.75","63","68","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-01",,"0.07","63","71","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-02",,"0.31","62","68","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-03",,"0.55","61","67","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-04",,"0.01","64","77","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-05",,"0.00","63","70","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-06",,"0.00","63","71","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-07",,"0.00","67","70","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-08",,"0.43","65","70","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-09",,"0.17","64","69","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-10",,"0.19","63","69","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-11",,"0.02","65","71","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-12",,"0.00","63","68","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-13",,"0.35","61","70","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-14",,"0.01","61","69","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-15",,"0.00","63","69","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-16",,"0.14","62","64","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-17",,"1.85","65","71","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-18",,"0.00","66","73","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-19",,"0.00","67","76","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-20",,"0.41","61","67","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-21",,"0.06","59","69","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-22",,"0.00","57","69","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-23",,"0.17","55","64","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-24",,"0.00","55","67","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-25",,"0.00","55","64","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-26",,"0.00","59","66","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-27",,"0.36","62","66","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-28",,"0.38","60","70","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-29",,"0.01","61","69","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-30",,"0.00","60","72","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-05-31",,"0.02","51","63","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-01",,"0.00","50","59","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-02",,"0.00","55","60","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-03",,"0.65","57","61","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-04",,"1.13","58","62","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-05",,"1.00","57","61","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-06",,"0.31","52","62","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-07",,"0.00","53","64","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-08",,"0.00","53","64","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-09",,"0.00","52","58","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-10",,"0.02","53","60","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-11",,"0.07","55","58","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-12",,"1.16","53","61","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-13",,"0.24","56","67","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-14",,"0.00","58","67","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-15",,"0.00","60","66","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-16",,"0.13","59","64","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-17",,"0.00","62","68","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-18",,"0.01","57","68","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-19",,"0.00","58","63","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-20",,"0.52","58","62","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-21",,"0.49","57","61","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-22",,"0.99","56","60","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-23",,"0.86","53","63","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-24",,"0.39","51","58","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-25",,"0.00","52","59","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-26",,"0.00","52","56","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-27",,"0.01","56","60","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-28",,"0.14","56","59","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-29",,"0.27","56","63","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-06-30",,"0.01","57","63","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-01",,"0.00","57","66","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-02",,"0.00","60","74","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-03",,"0.00","58","71","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-04",,"0.00","54","64","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-05",,"0.00","48","59","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-06",,"0.00","50","59","38"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-07",,"0.00","49","60","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-08",,"0.00","50","60","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-09",,"0.00","53","59","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-10",,"0.03","54","61","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-11",,"0.00","53","62","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-12",,"0.00","52","60","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-13",,"0.00","51","60","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-14",,"0.00","50","58","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-15",,"0.00","51","58","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-16",,"0.04","47","58","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-17",,"0.00","50","61","39"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-18",,"0.06","49","56","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-19",,"0.00","51","58","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-20",,"0.00","49","59","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-21",,"0.00","49","62","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-22",,"0.00","47","54","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-23",,"0.00","47","52","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-24",,"0.06","55","60","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-25",,"0.16","57","62","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-26",,"0.06","56","61","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-27",,"0.09","54","58","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-28",,"0.06","58","67","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-29",,"0.00","61","68","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-30",,"0.00","56","62","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-07-31",,"0.00","55","67","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-01",,"0.00","51","61","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-02",,"0.00","51","61","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-03",,"0.00","52","62","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-04",,"0.00","56","64","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-05",,"0.00","54","63","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-06",,"0.00","52","64","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-07",,"0.00","52","63","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-08",,"0.00","50","60","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-09",,"0.00","53","65","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-10",,"0.00","56","67","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-11",,"0.01","51","56","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-12",,"0.00","51","57","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-13",,"0.00","52","58","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-14",,"0.36","50","58","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-15",,"0.00","53","61","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-16",,"0.00","55","64","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-17",,"0.47","54","58","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-18",,"0.45","56","63","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-19",,"0.17","58","66","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-20",,"0.00","53","66","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-21",,"0.17","55","62","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-22",,"0.00","53","64","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-23",,"0.00","51","64","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-24",,"0.00","51","62","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-25",,"0.00","54","63","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-26",,"0.00","56","70","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-27",,"0.00","51","62","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-28",,"0.00","55","64","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-29",,"0.00","55","64","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-30",,"0.00","53","62","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-08-31",,"0.00","60","69","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-01",,"0.00","57","67","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-02",,"0.00","56","62","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-03",,"0.00","57","63","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-04",,"0.00","57","62","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-05",,"0.00","57","61","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-06",,"0.00","62","74","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-07",,"0.01","56","62","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-08",,"0.00","61","70","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-09",,"0.00","69","84","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-10",,"0.00","74","85","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-11",,"0.00","62","82","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-12",,"0.00","56","67","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-13",,"0.00","57","69","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-14",,"0.00","55","66","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-15",,"0.00","57","67","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-16",,"0.00","56","67","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-17",,"0.00","58","70","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-18",,"0.00","58","70","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-19",,"0.00","63","72","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-20",,"0.00","58","62","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-21",,"0.00","59","66","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-22",,"0.00","65","75","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-23",,"0.00","60","72","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-24",,"0.00","58","66","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-25",,"0.00","68","80","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-26",,"0.00","55","61","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-27",,"0.06","59","63","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-28",,"0.00","58","64","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-29",,"0.00","62","72","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-09-30",,"0.00","65","73","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-01",,"0.00","73","92","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-02",,"0.00","57","61","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-03",,"0.00","54","62","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-04",,"0.00","61","68","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-05",,"0.00","68","82","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-06",,"0.00","62","71","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-07",,"0.00","68","76","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-08",,"0.00","63","80","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-09",,"0.00","63","75","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-10",,"0.00","62","73","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-11",,"0.00","64","76","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-12",,"0.00","72","82","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-13",,"0.00","72","83","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-14",,"0.00","66","80","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-15",,"0.00","69","78","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-16",,"0.00","64","71","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-17",,"0.00","64","69","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-18",,"0.00","67","74","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-19",,"0.00","67","75","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-20",,"0.03","62","74","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-21",,"0.03","60","68","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-22",,"0.00","67","80","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-23",,"0.00","64","73","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-24",,"0.00","68","74","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-25",,"0.30","71","85","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-26",,"0.13","73","81","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-27",,"0.00","64","73","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-28",,"0.00","63","71","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-29",,"0.12","62","69","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-30",,"0.00","73","84","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-10-31",,"0.00","60","80","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-01",,"0.00","63","70","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-02",,"0.00","65","72","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-03",,"0.06","65","71","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-04",,"0.01","65","72","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-05",,"0.00","71","78","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-06",,"0.02","70","83","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-07",,"0.02","62","68","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-08",,"0.39","67","74","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-09",,"0.00","64","70","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-10",,"0.00","63","69","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-11",,"0.03","63","70","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-12",,"0.15","61","68","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-13",,"0.24","67","74","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-14",,"0.00","70","80","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-15",,"0.00","73","83","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-16",,"0.00","73","81","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-17",,"0.01","71","84","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-18",,"0.34","65","71","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-19",,"0.17","64","67","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-20",,"0.02","63","70","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-21",,"0.00","65","72","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-22",,"0.00","69","78","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-23",,"0.00","71","79","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-24",,"0.00","72","81","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-25",,"0.00","67","72","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-26",,"0.22","65","68","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-27",,"0.00","66","71","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-28",,"0.00","65","73","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-29",,"0.00","70","78","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-11-30",,"0.00","75","85","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-01",,"0.00","78","87","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-02",,"0.00","78","95","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-03",,"0.00","69","77","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-04",,"0.63","66","68","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-05",,"0.87","64","70","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-06",,"1.42","66","71","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-07",,"0.58","67","73","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-08",,"0.07","68","75","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-09",,"0.00","68","76","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-10",,"0.07","72","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-11",,"0.05","76","84","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-12",,"0.26","69","78","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-13",,"0.00","72","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-14",,"0.06","66","79","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-15",,"0.07","63","69","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-16",,"0.00","66","70","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-17",,"0.00","65","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-18",,"0.00","70","78","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-19",,"0.00","72","78","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-20",,"0.00","71","86","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-21",,"0.02","65","69","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-22",,"0.00","68","74","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1989-12-23",,"0.00","70","77","64"
